"","codigo_renacyt","Investigador","Genero","URL_CTI_Vitae","grupo","nivel","Fecha_de_inicio_de_vigencia","fecha_fin_de_vigencia","Rango_de_Edad","reglamento"
"2642","P0016299","BOZA TRONCOSO, CLEVER AMERICO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=16299","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"2643","P0010661","RODRIGUEZ RODRIGUEZ, JORGE ISAAC","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=10661","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"2644","P0050566","SALAS BLAS, EDWIN SALUSTIO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=50566","Maria Rostworowski","I",2020-09-16,2023-09-16,"Entre 60 a 69 años","Reglamento 2018"
"2645","P0047693","AGUILAR ASCON, EDWAR ALEJANDRO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=47693","Maria Rostworowski","III",2020-07-02,2022-07-02,"Entre 40 a 49 años","Reglamento 2018"
"2646","P0003324","RUIZ MESIA, WILFREDO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=3324","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"2647","P0000237","ALEGRE ORIHUELA, JULIO CESAR","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=237","Carlos Monge Medrano","II",2019-10-01,2022-10-01,"Entre 70 a 79 años","Reglamento 2018"
"2648","P0010494","SAETTONE OLSCHEWSKI, ERICH ARTURO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=10494","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 40 a 49 años","Reglamento 2018"
"2649","P0018364","PINO BOLAÑOS, KATERYN SALOME","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=18364","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"2650","P0010235","GRANDEZ RODRIGUEZ, RICARDO ENRIQUE","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=10235","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"2651","P0111521","TAFUR MARILUZ, YELTSIN RICARDO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=111521","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 30 a 39 años","Reglamento 2018"
"2652","P0066413","POZO ENCISO, ROSMERY SABINA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=66413","Maria Rostworowski","III",2021-08-04,2023-08-04,"Entre 40 a 49 años","Reglamento 2018"
"2653","P0083276","WESTPHALEN RODRIGUEZ, MARIA YOLANDA LUISA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=83276","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 60 a 69 años","Reglamento 2018"
"2654","P0039010","PEREZ , LEDA M.","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=39010","Carlos Monge Medrano","III",2020-09-24,2022-09-24,"Entre 50 a 59 años","Reglamento 2018"
"2655","P0012793","SALMON GARATE, ELIZABETH SILVIA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12793","Carlos Monge Medrano","III",2020-06-08,2022-06-08,"Entre 50 a 59 años","Reglamento 2018"
"2656","P0019092","ROQUE HENRIQUEZ, JOEL CHRISTIAN","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=19092","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 40 a 49 años","Reglamento 2018"
"2657","P0021427","COLOMA PAXI, ALEJANDRO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=21427","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"2658","P0010840","PEREYRA ANAYA, PATRIZIA EDEL","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=10840","Maria Rostworowski","II",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"2659","P0023278","GARCIA MENDOZA, MARIA PAQUITA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=23278","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"2660","P0031057","BOLIVAR VILCA, EDWIN CHRISTIAN","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=31057","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 30 a 39 años","Reglamento 2018"
"2661","P0078573","CAJAS BRAVO, TOMASA VERONICA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=78573","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"2662","P0051785","CORREA ASTE, NORMA BELEN","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=51785","Maria Rostworowski","I",2020-07-02,2023-07-02,"Entre 40 a 49 años","Reglamento 2018"
"2663","P0014159","PALACIOS VEGA, JUAN JOSE","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=14159","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"2664","P0194507","CASUSO GUERRA, GIANFRANCO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=194507","Carlos Monge Medrano","III",2020-07-02,2022-07-02,"Entre 40 a 49 años","Reglamento 2018"
"2665","P0027008","TAIPE HUAMAN, CIRO WILLIAM","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=27008","Maria Rostworowski","II",2020-09-16,2023-09-16,"Entre 30 a 39 años","Reglamento 2018"
"2666","P0075971","PALACIOS CRUZ, VICTOR HUGO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=75971","Maria Rostworowski","III",2020-12-31,2022-12-31,"Entre 50 a 59 años","Reglamento 2018"
"2667","P0047020","CHOQUE QUISPE, DAVID","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=47020","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"2668","P0121765","VARGAS CRISPIN, WILBER SAMUEL","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=121765","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 30 a 39 años","Reglamento 2018"
"2669","P0000801","GONZALEZ SICCHA, ANABEL DORIS","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=801","Maria Rostworowski","II",2020-12-31,2023-12-31,"Entre 50 a 59 años","Reglamento 2018"
"2670","P0011078","ROMAN GONZALEZ, AVID","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=11078","Carlos Monge Medrano","I",2020-06-08,2023-06-08,"Entre 30 a 39 años","Reglamento 2018"
"2671","P0010888","VASQUEZ RODRIGUEZ, DESIDERIO AUGUSTO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=10888","Carlos Monge Medrano","I",2019-10-01,2022-10-01,"Entre 60 a 69 años","Reglamento 2018"
"2672","P0203324","GARATEA GRAU, CARLOS MIGUEL","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=203324","Carlos Monge Medrano","III",2020-06-08,2022-06-08,"Entre 50 a 59 años","Reglamento 2018"
"2673","P0016214","VILELA PROAÑO, PABLO MARTIN","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=16214","Carlos Monge Medrano","IV",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"2674","P0051686","ÑAÑEZ SILVA, MIRIAM VIVIANA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=51686","Carlos Monge Medrano","IV",2021-05-27,2023-05-27,"Entre 50 a 59 años","Reglamento 2018"
"2675","P0084498","LOPEZ Y MORALES, JAVIER GONZALO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=84498","Carlos Monge Medrano","IV",2020-09-16,2022-09-16,"Entre 60 a 69 años","Reglamento 2018"
"2676","P0028287","OBREGON VALENCIA, DANIEL CRISTOPHER","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=28287","Maria Rostworowski","III",2021-08-02,2023-08-02,"Entre 30 a 39 años","Reglamento 2018"
"2677","P0056413","CERNA MUÑOZ, CARLOS ALFREDO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=56413","Maria Rostworowski","I",2020-09-16,2023-09-16,"Entre 50 a 59 años","Reglamento 2018"
"2678","P0039209","SALDAÑA JIMENEZ, JOSE ANTONIO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=39209","Maria Rostworowski","I",2021-05-27,2024-05-27,"Entre 50 a 59 años","Reglamento 2018"
"2679","P0044540","MARMOLEJO GUTARRA, DORIS","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=44540","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 70 a 79 años","Reglamento 2018"
"2680","P0046536","SANCHEZ SIFUENTES, ANA CRISTINA MIDORI","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=46536","Maria Rostworowski","II",2021-07-26,2024-07-26,"Entre 20 a 29 años","Reglamento 2018"
"2681","P0002244","MANSILLA SAMANIEGO, ROBERTO CARLOS","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=2244","Maria Rostworowski","I",2020-06-08,2023-06-08,"Entre 40 a 49 años","Reglamento 2018"
"2682","P0176222","TORNERO CRUZATT, YURI ALEKANDROV","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=176222","Maria Rostworowski","III",2020-07-02,2022-07-02,"Entre 30 a 39 años","Reglamento 2018"
"2683","P0129741","CONTRERAS CARRANZA, CARLOS ALBERTO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=129741","Carlos Monge Medrano","III",2021-06-01,2023-06-01,"Entre 60 a 69 años","Reglamento 2018"
"2684","P0115648","GRIJALVA SALAZAR, ROSARIO VIOLETA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=115648","Maria Rostworowski","III",2020-06-08,2022-06-08,"Entre 50 a 59 años","Reglamento 2018"
"2685","P0054201","SOLORZANO GONZALES, MONICA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=54201","Maria Rostworowski","II",2021-08-13,2024-08-13,"Entre 50 a 59 años","Reglamento 2018"
"2686","P0002940","ANDRADE TACCA, CESAR AUGUSTO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=2940","Carlos Monge Medrano","IV",2021-06-01,2023-06-01,"Entre 50 a 59 años","Reglamento 2018"
"2687","P0028299","JIMENEZ MENDOZA, WILBER","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=28299","Carlos Monge Medrano","III",2020-09-16,2022-09-16,"Entre 50 a 59 años","Reglamento 2018"
"2688","P0203620","EXEBIO LOZANO, JOEL CRISTOBAL","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=203620","Carlos Monge Medrano","III",2020-06-08,2022-06-08,"Entre 40 a 49 años","Reglamento 2018"
"2689","P0050291","BECERRA GUTIERREZ, LIZZIE KAREN","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=50291","Maria Rostworowski","I",2020-05-07,2023-05-07,"Entre 40 a 49 años","Reglamento 2018"
"2690","P0003870","MIRANDA MONTERO, JUAN JAIME","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=3870","Carlos Monge Medrano","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"2691","P0001993","ENCINA ZELADA, CHRISTIAN RENÉ","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=1993","Carlos Monge Medrano","IV",2020-06-08,2022-06-08,"Entre 40 a 49 años","Reglamento 2018"
"2692","P0057997","YUCRA SOTOMAYOR, MARTHA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=57997","Maria Rostworowski","II",2020-05-07,2023-05-07,"Entre 40 a 49 años","Reglamento 2018"
"2693","P0023442","MALAGA TRILLO, GEORGE EDWARD","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=23442","Carlos Monge Medrano","II",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"2694","P0002060","LEON TTACCA, BETSABE","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=2060","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"2695","P0021069","HUAMANI CAHUA, JULIO CESAR","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=21069","Maria Rostworowski","II",2020-05-07,2023-05-07,"Entre 50 a 59 años","Reglamento 2018"
"2696","P0169096","ZEGARRA CHOQUE, FABIO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=169096","Maria Rostworowski","III",2020-05-07,2022-05-07,"Entre 40 a 49 años","Reglamento 2018"
"2697","P0013926","JIMENEZ UGARTE, FERNANDO OCTAVIO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13926","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 60 a 69 años","Reglamento 2018"
"2698","P0010467","DE LA FUENTE HONTAÑON, MARIA DEL ROSARIO","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=10467","Carlos Monge Medrano","III",2020-07-02,2022-07-02,"Entre 60 a 69 años","Reglamento 2018"
"2699","P0015193","RIVERA TITO, HARRY ANDERSON","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=15193","Maria Rostworowski","III",2020-05-07,2022-05-07,"Entre 30 a 39 años","Reglamento 2018"
"2700","P0003204","TAFUR SOTELO, JULIO CESAR","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=3204","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"2701","P0014191","QUISPE COAQUIRA, JESUS ESTEBAN","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=14191","Carlos Monge Medrano","IV",2020-05-07,2022-05-07,"Entre 60 a 69 años","Reglamento 2018"
"2702","P0017350","HIDALGO LOZANO, VICTOR","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=17350","Maria Rostworowski","I",2021-08-03,2024-08-03,"Entre 60 a 69 años","Reglamento 2018"
"2703","P0012970","MARTINEZ URIBE, PATRICIA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12970","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 60 a 69 años","Reglamento 2018"
"2704","P0125217","FIGUEROA LOPEZ, RODIAK NICOLAI","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=125217","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"2705","P0010904","ANTEZANA ALZAMORA, SONIA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=10904","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"2706","P0208858","CERRON PALOMINO, RODOLFO MARCIAL","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=208858","Carlos Monge Medrano","III",2020-09-16,2022-09-16,"Entre 80 a 89 años","Reglamento 2018"
"2707","P0160619","ASTETE PEREZ, SAMUEL ENRIQUE","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=160619","Carlos Monge Medrano","IV",2020-05-07,2022-05-07,"Entre 40 a 49 años","Reglamento 2018"
"2708","P0016440","LEIVA PIEDRA, JORGE LUIS","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=16440","Maria Rostworowski","I",2021-05-17,2024-05-17,"Entre 30 a 39 años","Reglamento 2018"
"2709","P0051410","ORMEA MACHICADO, VERONICA CAROLINA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=51410","Maria Rostworowski","III",2020-07-02,2022-07-02,"Entre 30 a 39 años","Reglamento 2018"
"2710","P0043329","JORGE MONTALVO, PAOLA AURELIA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=43329","Maria Rostworowski","II",2020-09-16,2023-09-16,"Entre 40 a 49 años","Reglamento 2018"
"2711","P0044506","GALVEZ CALLA, LUIS HERNANDO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=44506","Maria Rostworowski","II",2020-07-02,2023-07-02,"Entre 70 a 79 años","Reglamento 2018"
"2712","P0001856","ADRIANZEN JULCA, PEDRO MARCELINO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=1856","Maria Rostworowski","I",2021-08-04,2024-08-04,"Entre 60 a 69 años","Reglamento 2018"
"2713","P0015580","CERQUEIRA TORRES, OLGA MARIA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=15580","Carlos Monge Medrano","IV",2020-07-02,2022-07-02,"Entre 40 a 49 años","Reglamento 2018"
"2714","P0080487","VILLAVICENCIO GUARDIA, PEDRO GETULIO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=80487","Carlos Monge Medrano","III",2020-07-02,2022-07-02,"Entre 60 a 69 años","Reglamento 2018"
"2715","P0204309","QUISPE TORREBLANCA, EDIKA GUILLERMA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=204309","Carlos Monge Medrano","IV",2020-06-08,2022-06-08,"Entre 30 a 39 años","Reglamento 2018"
"2716","P0015713","DEL AGUILA VILLAR, CARLOS MANUEL","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=15713","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 60 a 69 años","Reglamento 2018"
"2717","P0049401","AGUIRRE ESPINOZA, EDWARDS JESUS","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=49401","Maria Rostworowski","II",2020-06-08,2023-06-08,"Entre 50 a 59 años","Reglamento 2018"
"2718","P0017134","FERNANDEZ CURI, LISANIA MELISA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=17134","Maria Rostworowski","III",2020-07-02,2022-07-02,"Entre 40 a 49 años","Reglamento 2018"
"2719","P0031915","LEIVA ESPINOZA, SANTOS TRIUNFO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=31915","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"2720","P0040971","ARBILDO VEGA, HEBER ISAC","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=40971","Carlos Monge Medrano","III",2020-05-07,2022-05-07,"Entre 30 a 39 años","Reglamento 2018"
"2721","P0035130","MONTESINOS ZEVALLOS, ROSA MILAGROS","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=35130","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"2722","P0017842","AUCCAHUASI AIQUIPA, WILVER","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=17842","Carlos Monge Medrano","III",2020-12-31,2022-12-31,"Entre 40 a 49 años","Reglamento 2018"
